原句,分词,词频,关键词(TF-IDF),关键词(TextRank),关键词(我们的方法)
,现代化,1,,,
,深度,1,,,
,水平,1,,,
,根据,1,,,
,核心技术,1,,,
,敢于,1,,,
,攻克,1,,,
,支持,1,,,
,提出,1,,,
,探索,1,,,
,战略性,1,,,
,急迫,1,,,
,必须,1,,,
,开辟,1,,,
,应用,1,,,
,广度,1,,,
,广大,1,,,
,工作者,1,,,
,对标,1,,,
,实现,1,,,
,大势,1,,,
,多出,1,,,
,地上,1,,,
,国家,1,,,
,卡脖子,1,,,
,关键性,1,,,
,关键,1,,,
,伟大事业,1,,,
,世界,1,,,
,一流,1,,,
,,,,,
必须坚定人才培养自信，造就一流科技领军人才和创新团队，培养具有国际竞争力的青年科技人才后备军，用好用活人才，大胆使用青年人才，激发创新活力，放开视野选人才、不拘一格用人才。,人才,5,人才,人才,创新
,青年,2,青年,青年,科技
,创新,2,用活,用活,人才
,领军,1,创新,创新,国际
,造就,1,不拘一格,不拘一格,具有
,视野,1,后备军,后备军,必须
,自信,1,科技人才,科技人才,培养
,竞争力,1,人才培养,人才培养,活力
,科技人才,1,领军,领军,激发
,科技,1,造就,造就,科技人才
,用活,1,一流,一流,竞争力
,激发,1,视野,视野,一流
,活力,1,自信,自信,领军
,放开,1,放开,放开,团队
,必须,1,活力,活力,青年
,大胆,1,,,
,培养,1,,,
,坚定,1,,,
,国际,1,,,
,团队,1,,,
,后备军,1,,,
,具有,1,,,
,使用,1,,,
,人才培养,1,,,
,不拘一格,1,,,
,一流,1,,,
,,,,,
现在，世界新一轮科技革命和产业变革迅猛发展，我们既面临难得历史机遇，又面临严峻挑战。中华民族是勤劳智慧的民族，千百年来我国科技创新为人类文明作出了巨大贡献。近代以来，我国没有抓住工业革命的历史机遇，后又饱经战乱和列强欺凌，导致我国科技和人才长期落后。现在，我国正处于政治最稳定、经济最繁荣、创新最活跃的时期，党的坚强领导和我国社会主义制度的政治优势，基础研究和应用基础研究实现重大突破，面向国家重大需求的战略高技术研究取得重要成果，应用研究引领产业向中高端迈进，为我们加快建设世界重要人才中心和创新高地创造了有利条件。,我国,5,我国,我国,创新
,研究,4,科技,科技,科技
,科技,3,研究,研究,建设
,创新,3,创新,创新,经济
,面临,2,机遇,机遇,国家
,重要,2,人才,人才,加快
,现在,2,饱经,饱经,我国
,机遇,2,应用,应用,产业
,政治,2,面临,面临,我们
,我们,2,产业,产业,人才
,应用,2,政治,政治,世界
,基础,2,千百年来,千百年来,战略
,历史,2,欺凌,欺凌,研究
,人才,2,巨大贡献,巨大贡献,重要
,产业,2,基础,基础,基础
,世界,2,,,
,高端,1,,,
,高技术,1,,,
,高地,1,,,
,饱经,1,,,
,领导,1,,,
,革命,1,,,
,面向,1,,,
,需求,1,,,
,难得,1,,,
,长期,1,,,
,重大突破,1,,,
,重大,1,,,
,近代,1,,,
,迈进,1,,,
,迅猛发展,1,,,
,落后,1,,,
,经济,1,,,
,繁荣,1,,,
,稳定,1,,,
,社会主义,1,,,
,活跃,1,,,
,没有,1,,,
,民族,1,,,
,欺凌,1,,,
,有利条件,1,,,
,智慧,1,,,
,时期,1,,,
,新一轮,1,,,
,挑战,1,,,
,抓住,1,,,
,战略,1,,,
,战乱,1,,,
,成果,1,,,
,引领,1,,,
,建设,1,,,
,巨大贡献,1,,,
,工业革命,1,,,
,导致,1,,,
,实现,1,,,
,处于,1,,,
,坚强,1,,,
,国家,1,,,
,变革,1,,,
,取得,1,,,
,千百年来,1,,,
,勤劳,1,,,
,加快,1,,,
,制度,1,,,
,创造,1,,,
,列强,1,,,
,作出,1,,,
,优势,1,,,
,以来,1,,,
,人类文明,1,,,
,中心,1,,,
,中华民族,1,,,
,严峻,1,,,
,,,,,
加快建设世界重要人才中心和创新高地，必须把握战略主动，做好顶层设计和战略谋划。我们的目标是：到2025年，全社会研发经费投入大幅增长，科技创新主力军队伍建设取得重要进展，顶尖科学家集聚水平明显提高，人才自主培养能力不断增强，在关键核心技术领域拥有一大批战略科技人才、一流科技领军人才和创新团队；到2030年，适应高质量发展的人才制度体系基本形成，创新人才自主培养能力显著提升，对世界优秀人才的吸引力明显增强，在主要科技领域有一批领跑者，在新兴前沿交叉领域有一批开拓者；到2035年，形成我国在诸多领域人才竞争比较优势，国家战略科技力量和高水平人才队伍位居世界前列。,人才,6,人才,人才,创新
,战略,4,培养能力,培养能力,科技
,创新,4,战略,战略,发展
,领域,3,创新,创新,建设
,科技,3,科技,科技,国家
,世界,3,领域,领域,加快
,重要,2,自主,自主,我国
,自主,2,世界,世界,我们
,形成,2,一批,一批,领域
,建设,2,2025,2025,人才
,培养能力,2,2030,2030,世界
,一批,2,2035,2035,战略
,高质量,1,科技领域,科技领域,自主
,高水平,1,优秀人才,优秀人才,重要
,高地,1,科技人才,科技人才,体系
,领跑者,1,,,
,领军,1,,,
,顶层,1,,,
,顶尖,1,,,
,集聚,1,,,
,队伍,1,,,
,适应,1,,,
,进展,1,,,
,谋划,1,,,
,诸多,1,,,
,设计,1,,,
,经费,1,,,
,竞争,1,,,
,科技领域,1,,,
,科技人才,1,,,
,科学家,1,,,
,社会,1,,,
,研发,1,,,
,目标,1,,,
,水平,1,,,
,比较,1,,,
,核心技术,1,,,
,显著,1,,,
,明显提高,1,,,
,明显增强,1,,,
,新兴,1,,,
,提升,1,,,
,拥有,1,,,
,投入,1,,,
,把握,1,,,
,我国,1,,,
,我们,1,,,
,必须,1,,,
,开拓者,1,,,
,大幅,1,,,
,增长,1,,,
,增强,1,,,
,基本,1,,,
,国家,1,,,
,团队,1,,,
,吸引力,1,,,
,取得,1,,,
,发展,1,,,
,加快,1,,,
,力量,1,,,
,前沿,1,,,
,前列,1,,,
,制度,1,,,
,关键,1,,,
,做好,1,,,
,体系,1,,,
,位居,1,,,
,优秀人才,1,,,
,优势,1,,,
,人才队伍,1,,,
,交叉,1,,,
,主要,1,,,
,主动,1,,,
,主力军,1,,,
,中心,1,,,
,不断,1,,,
,一流,1,,,
,一大批,1,,,
,2035,1,,,
,2030,1,,,
,2025,1,,,
,,,,,
战略人才站在国际科技前沿、引领科技自主创新、承担国家战略科技任务，是支撑我国高水平科技自立自强的重要力量，要把建设战略人才力量作为重中之重来抓。,科技,3,科技,科技,创新
,战略,3,战略,战略,科技
,力量,2,科技前沿,科技前沿,建设
,人才,2,自立自强,自立自强,国家
,高水平,1,人才,人才,我国
,重要,1,力量,力量,人才
,重中之重,1,重中之重,重中之重,战略
,自立自强,1,高水平,高水平,国际
,自主,1,引领,引领,自主
,科技前沿,1,自主,自主,重要
,支撑,1,承担,承担,支撑
,承担,1,支撑,支撑,力量
,我国,1,创新,创新,引领
,引领,1,任务,任务,作为
,建设,1,我国,我国,自立自强
,国际,1,,,
,国家,1,,,
,创新,1,,,
,作为,1,,,
,任务,1,,,
,,,,,
战略科学家从哪里来？归根到底要从科技创新主战场中涌现出来，从科技创新主力军中成长起来。要坚持实践标准，在国家重大科技任务担纲领衔者中发现具有深厚科学素养、长期奋战在科研第一线，视野开阔，前瞻性判断力、跨学科理解能力、大兵团作战组织领导能力强的科学家。要坚持长远眼光，有意识地发现和培养更多具有战略科学家潜质的高层次复合型人才，形成战略科学家成长梯队。党和国家要加强和完善对国家重大科研项目的领导和指导。,科学家,4,科学家,科学家,创新
,科技,3,科技,科技,科技
,战略,3,战略,战略,国家
,领导,2,科学素养,科学素养,加强
,重大,2,成长,成长,人才
,成长,2,坚持,坚持,战略
,坚持,2,创新,创新,重大
,国家,2,理解能力,理解能力,坚持
,发现,2,大兵团,大兵团,形成
,创新,2,科研项目,科研项目,能力
,具有,2,重大,重大,具有
,高层次,1,跨学科,跨学科,科学家
,领衔,1,领导,领导,组织
,长远,1,潜质,潜质,科研
,长期,1,主战场,主战场,完善
,跨学科,1,,,
,起来,1,,,
,视野,1,,,
,能力,1,,,
,组织,1,,,
,第一线,1,,,
,科研项目,1,,,
,科研,1,,,
,科学素养,1,,,
,眼光,1,,,
,理解能力,1,,,
,潜质,1,,,
,深厚,1,,,
,涌现,1,,,
,梯队,1,,,
,标准,1,,,
,有意识,1,,,
,指导,1,,,
,担纲,1,,,
,形成,1,,,
,归根到底,1,,,
,开阔,1,,,
,实践,1,,,
,完善,1,,,
,奋战,1,,,
,大兵团,1,,,
,复合型,1,,,
,培养,1,,,
,哪里,1,,,
,加强,1,,,
,前瞻性,1,,,
,判断力,1,,,
,出来,1,,,
,党和国家,1,,,
,作战,1,,,
,任务,1,,,
,人才,1,,,
,主战场,1,,,
,主力军,1,,,
,,,,,
打造大批一流科技领军人才和创新团队。要建立“卡脖子”关键核心技术攻关人才特殊调配机制，制定实施专项行动计划，跨部门、跨地区、跨行业、跨体制调集领军人才，组建攻坚团队。要发挥国家实验室、国家科研机构、高水平研究型大学、科技领军企业的国家队作用，加速集聚、重点支持一流科技领军人才和创新团队。要围绕国家重点领域、重点产业，组织产学研协同攻关，在重大科研任务中培养人才。要优化领军人才发现机制和项目团队遴选机制，探索新的项目组织方式，对领军人才实行人才梯队配套、科研条件配套、管理机制配套的特殊政策，加快“卡脖子”关键核心技术突破。,人才,7,领军,领军,创新
,领军,6,人才,人才,科技
,团队,4,团队,团队,国家
,重点,3,卡脖子,卡脖子,加快
,配套,3,配套,配套,产业
,科技,3,攻关,攻关,领域
,机制,3,机制,机制,人才
,国家,3,核心技术,核心技术,企业
,项目,2,科技,科技,关键
,组织,2,一流,一流,重大
,核心技术,2,重点,重点,发挥
,攻关,2,关键,关键,突破
,卡脖子,2,科研任务,科研任务,核心技术
,创新,2,国家,国家,作用
,关键,2,研究型,研究型,支持
,一流,2,,,
,高水平,1,,,
,领域,1,,,
,集聚,1,,,
,重大,1,,,
,遴选,1,,,
,跨部门,1,,,
,跨行业,1,,,
,跨地区,1,,,
,调集,1,,,
,调配,1,,,
,行动计划,1,,,
,组建,1,,,
,管理机制,1,,,
,突破,1,,,
,科研机构,1,,,
,科研任务,1,,,
,科研,1,,,
,研究型,1,,,
,特殊政策,1,,,
,特殊,1,,,
,梯队,1,,,
,条件,1,,,
,方式,1,,,
,攻坚,1,,,
,支持,1,,,
,探索,1,,,
,打造,1,,,
,建立,1,,,
,实验室,1,,,
,实行,1,,,
,实施,1,,,
,大批,1,,,
,大学,1,,,
,培养人才,1,,,
,国家队,1,,,
,围绕,1,,,
,发现,1,,,
,发挥,1,,,
,协同,1,,,
,加速,1,,,
,加快,1,,,
,制定,1,,,
,作用,1,,,
,体制,1,,,
,优化,1,,,
,企业,1,,,
,产学研,1,,,
,产业,1,,,
,专项,1,,,
,,,,,
要加快推进生物科技创新和产业化应用，推进生物安全领域科技自立自强，打造国家生物安全战略科技力量，健全生物安全科研攻关机制，严格生物技术研发应用监管，加强生物实验室管理，严格科研项目伦理审查和科学家道德教育。要促进生物技术健康发展，在尊重科学、严格监管、依法依规、确保安全的前提下，有序推进生物育种、生物制药等领域产业化应用。要把优秀传统理念同现代生物技术结合起来，中西医结合、中西药并用，集成推广生物防治、绿色防控技术和模式，协同规范抗菌药物使用，促进人与自然和谐共生。,生物,8,生物,生物,创新
,技术,4,技术,技术,科技
,推进,3,严格,严格,发展
,应用,3,推进,推进,技术
,安全,3,应用,应用,国家
,严格,3,安全,安全,加快
,领域,2,产业化,产业化,加强
,结合,2,自立自强,自立自强,科学
,科技,2,中西药,中西药,领域
,监管,2,监管,监管,战略
,促进,2,依规,依规,推进
,产业化,2,科技,科技,促进
,集成,1,结合,结合,应用
,防控,1,生物科技,生物科技,科学家
,道德教育,1,促进,促进,研发
,起来,1,,,
,规范,1,,,
,药物,1,,,
,自立自强,1,,,
,育种,1,,,
,绿色,1,,,
,管理,1,,,
,科研项目,1,,,
,科研,1,,,
,科学家,1,,,
,科学,1,,,
,确保安全,1,,,
,研发,1,,,
,生物防治,1,,,
,生物科技,1,,,
,生物制药,1,,,
,理念,1,,,
,现代,1,,,
,模式,1,,,
,机制,1,,,
,有序,1,,,
,攻关,1,,,
,推广,1,,,
,抗菌,1,,,
,打造,1,,,
,战略,1,,,
,并用,1,,,
,尊重,1,,,
,审查,1,,,
,实验室,1,,,
,国家,1,,,
,和谐,1,,,
,发展,1,,,
,协同,1,,,
,加快,1,,,
,加强,1,,,
,力量,1,,,
,前提,1,,,
,创新,1,,,
,共生,1,,,
,健康,1,,,
,健全,1,,,
,依规,1,,,
,依法,1,,,
,使用,1,,,
,伦理,1,,,
,传统,1,,,
,优秀,1,,,
,人与自然,1,,,
,中西药,1,,,
,中西医,1,,,
,,,,,
坚持创新驱动，增强发展动能。当今世界正在经历新一轮科技革命和产业变革，数字经济、人工智能等新技术、新业态已成为实现经济社会发展的强大技术支撑。要大力发展智慧交通和智慧物流，推动大数据、互联网、人工智能、区块链等新技术与交通行业深度融合，使人享其行、物畅其流。,技术,3,人工智能,人工智能,创新
,智慧,2,智慧,智慧,科技
,发展,2,技术,技术,发展
,人工智能,2,使人享,使人享,技术
,交通,2,其行,其行,经济
,驱动,1,物畅,物畅,推动
,革命,1,其流,其流,产业
,行业,1,交通,交通,数字
,融合,1,区块,区块,实现
,经济社会,1,业态,业态,坚持
,经济,1,当今世界,当今世界,人工智能
,经历,1,大力发展,大力发展,融合
,科技,1,动能,动能,变革
,物畅,1,经济社会,经济社会,成为
,物流,1,变革,变革,支撑
,深度,1,,,
,正在,1,,,
,新一轮,1,,,
,数据,1,,,
,数字,1,,,
,支撑,1,,,
,推动,1,,,
,成为,1,,,
,当今世界,1,,,
,强大,1,,,
,实现,1,,,
,大力发展,1,,,
,增强,1,,,
,坚持,1,,,
,变革,1,,,
,区块,1,,,
,动能,1,,,
,创新,1,,,
,其行,1,,,
,其流,1,,,
,使人享,1,,,
,产业,1,,,
,互联网,1,,,
,业态,1,,,
,,,,,
近年来，互联网、大数据、云计算、人工智能、区块链等技术加速创新，日益融入经济社会发展各领域全过程，各国竞相制定数字经济发展战略、出台鼓励政策，数字经济发展速度之快、辐射范围之广、影响程度之深前所未有，正在成为重组全球要素资源、重塑全球经济结构、改变全球竞争格局的关键力量。,经济,3,全球,全球,创新
,发展,3,数字,数字,发展
,全球,3,之快,之快,技术
,数字,2,之广,之广,经济
,鼓励,1,之深,之深,领域
,领域,1,区块,区块,战略
,重组,1,发展,发展,数字
,重塑,1,经济,经济,关键
,速度,1,重塑,重塑,全球
,近年来,1,人工智能,人工智能,资源
,辐射,1,竞相,竞相,人工智能
,资源,1,全过程,全过程,成为
,计算,1,融入,融入,各国
,要素,1,前所未有,前所未有,力量
,融入,1,经济社会,经济社会,经济社会
,范围,1,,,
,结构,1,,,
,经济社会,1,,,
,竞相,1,,,
,竞争,1,,,
,程度,1,,,
,正在,1,,,
,格局,1,,,
,日益,1,,,
,数据,1,,,
,政策,1,,,
,改变,1,,,
,技术,1,,,
,战略,1,,,
,成为,1,,,
,影响,1,,,
,各国,1,,,
,区块,1,,,
,加速,1,,,
,力量,1,,,
,前所未有,1,,,
,制定,1,,,
,创新,1,,,
,出台,1,,,
,关键,1,,,
,全过程,1,,,
,人工智能,1,,,
,互联网,1,,,
,之深,1,,,
,之快,1,,,
,之广,1,,,
,,,,,
长期以来，我一直重视发展数字技术、数字经济。2000年我在福建工作期间就提出建设“数字福建”，2003年在浙江工作期间又提出建设“数字浙江”。党的十八大以来，我多次强调要发展数字经济。2016年在十八届中央政治局第三十六次集体学习时强调要做大做强数字经济、拓展经济发展新空间；同年在二十国集团领导人杭州峰会上首次提出发展数字经济的倡议，得到各国领导人和企业家的普遍认同；2017年在十九届中央政治局第二次集体学习时强调要加快建设数字中国，构建以数据为关键要素的数字经济，推动实体经济和数字经济融合发展；2018年在中央经济工作会议上强调要加快5G、人工智能、工业互联网等新型基础设施建设；2021年在致世界互联网大会乌镇峰会的贺信中指出，要激发数字经济活力，增强数字政府效能，优化数字社会环境，构建数字合作格局，筑牢数字安全屏障，让数字文明造福各国人民。,数字,16,数字,数字,发展
,经济,10,经济,经济,技术
,发展,5,强调,强调,建设
,强调,4,建设,建设,经济
,建设,4,发展,发展,推动
,提出,3,中央政治局,中央政治局,加快
,工作,3,十八,十八,合作
,领导人,2,构建,构建,中国
,集体,2,峰会,峰会,世界
,福建,2,互联网,互联网,数字
,浙江,2,提出,提出,社会
,构建,2,福建,福建,关键
,期间,2,领导人,领导人,人工智能
,峰会,2,第三十六,第三十六,融合
,学习,2,集体,集体,人民
,各国,2,,,
,十八,2,,,
,加快,2,,,
,互联网,2,,,
,中央政治局,2,,,
,首次,1,,,
,长期以来,1,,,
,重视,1,,,
,造福,1,,,
,贺信,1,,,
,认同,1,,,
,要素,1,,,
,融合,1,,,
,筑牢,1,,,
,第二次,1,,,
,第三十六,1,,,
,空间,1,,,
,社会,1,,,
,环境,1,,,
,激发,1,,,
,活力,1,,,
,格局,1,,,
,杭州,1,,,
,普遍,1,,,
,新型,1,,,
,文明,1,,,
,数据,1,,,
,效能,1,,,
,政府,1,,,
,推动,1,,,
,指出,1,,,
,拓展,1,,,
,技术,1,,,
,得到,1,,,
,工业,1,,,
,屏障,1,,,
,实体,1,,,
,安全,1,,,
,大会,1,,,
,多次,1,,,
,增强,1,,,
,基础设施,1,,,
,同年,1,,,
,合作,1,,,
,十国集团,1,,,
,十九,1,,,
,关键,1,,,
,倡议,1,,,
,会议,1,,,
,优化,1,,,
,企业家,1,,,
,以来,1,,,
,人民,1,,,
,人工智能,1,,,
,乌镇,1,,,
,中央,1,,,
,中国,1,,,
,世界,1,,,
,一直,1,,,
,5G,1,,,
,2021,1,,,
,2018,1,,,
,2017,1,,,
,2016,1,,,
,2003,1,,,
,2000,1,,,
,,,,,
这些年来，我国数字经济发展较快、成就显著。根据2021全球数字经济大会的数据，我国数字经济规模已经连续多年位居世界第二。特别是新冠肺炎疫情暴发以来，数字技术、数字经济在支持抗击新冠肺炎疫情、恢复生产生活方面发挥了重要作用。,数字,5,数字,数字,发展
,经济,4,新冠,新冠,技术
,肺炎,2,肺炎,肺炎,经济
,疫情,2,疫情,疫情,我国
,新冠,2,经济,经济,世界
,我国,2,2021,2021,数字
,重要,1,我国,我国,重要
,连续,1,暴发,暴发,全球
,这些年来,1,这些年来,这些年来,发挥
,规模,1,抗击,抗击,作用
,第二,1,位居,位居,支持
,生活,1,显著,显著,方面
,生产,1,成就,成就,生产
,特别,1,发挥,发挥,生活
,根据,1,大会,大会,数据
,暴发,1,,,
,显著,1,,,
,方面,1,,,
,数据,1,,,
,支持,1,,,
,抗击,1,,,
,技术,1,,,
,成就,1,,,
,恢复,1,,,
,已经,1,,,
,大会,1,,,
,多年,1,,,
,发挥,1,,,
,发展,1,,,
,全球,1,,,
,作用,1,,,
,位居,1,,,
,以来,1,,,
,世界,1,,,
,2021,1,,,
,,,,,
发展数字经济意义重大，是把握新一轮科技革命和产业变革新机遇的战略选择。一是数字经济健康发展，有利于推动构建新发展格局。构建新发展格局的重要任务是增强经济发展动能、畅通经济循环。数字技术、数字经济可以推动各类资源要素快捷流动、各类市场主体加速融合，帮助市场主体重构组织模式，实现跨界发展，打破时空限制，延伸产业链条，畅通国内外经济循环。二是数字经济健康发展，有利于推动建设现代化经济体系。数据作为新型生产要素，对传统生产方式变革具有重大影响。数字经济具有高创新性、强渗透性、广覆盖性，不仅是新的经济增长点，而且是改造提升传统产业的支点，可以成为构建现代化经济体系的重要引擎。三是数字经济健康发展，有利于推动构筑国家竞争新优势。当今时代，数字技术、数字经济是世界科技革命和产业变革的先机，是新一轮国际竞争重点领域，我们一定要抓住先机、抢占未来发展制高点。,经济,13,数字,数字,科技
,数字,9,经济,经济,发展
,发展,9,发展,发展,技术
,推动,4,构建,构建,建设
,构建,3,变革,变革,经济
,有利于,3,推动,推动,国家
,变革,3,先机,先机,推动
,健康,3,有利于,有利于,产业
,革命,2,市场主体,市场主体,我们
,重要,2,健康,健康,领域
,重大,2,畅通,畅通,世界
,要素,2,新一轮,新一轮,战略
,科技,2,要素,要素,数字
,畅通,2,现代化,现代化,重要
,现代化,2,循环,循环,实现
,格局,2,,,
,新一轮,2,,,
,技术,2,,,
,循环,2,,,
,市场主体,2,,,
,各类,2,,,
,可以,2,,,
,具有,2,,,
,先机,2,,,
,体系,2,,,
,产业,2,,,
,领域,1,,,
,限制,1,,,
,重点,1,,,
,重构,1,,,
,选择,1,,,
,跨界,1,,,
,资源,1,,,
,融合,1,,,
,而且,1,,,
,组织,1,,,
,竞争,1,,,
,生产方式,1,,,
,生产,1,,,
,渗透性,1,,,
,流动,1,,,
,模式,1,,,
,构筑,1,,,
,未来,1,,,
,时空,1,,,
,时代,1,,,
,新机遇,1,,,
,新型,1,,,
,数据,1,,,
,改造,1,,,
,支点,1,,,
,提升,1,,,
,抢占,1,,,
,抓住,1,,,
,把握,1,,,
,打破,1,,,
,战略,1,,,
,我们,1,,,
,成为,1,,,
,意义,1,,,
,快捷,1,,,
,影响,1,,,
,当今,1,,,
,引擎,1,,,
,建设,1,,,
,延伸,1,,,
,广覆盖,1,,,
,帮助,1,,,
,实现,1,,,
,增长点,1,,,
,增强,1,,,
,国际竞争,1,,,
,国家,1,,,
,国内外,1,,,
,动能,1,,,
,加速,1,,,
,制高点,1,,,
,创新性,1,,,
,作为,1,,,
,传统产业,1,,,
,传统,1,,,
,优势,1,,,
,任务,1,,,
,产业链,1,,,
,二是,1,,,
,世界,1,,,
,不仅,1,,,
,三是,1,,,
,一是,1,,,
,一定,1,,,
,,,,,
加强关键核心技术攻关。要牵住数字关键核心技术自主创新这个“牛鼻子”，发挥我国社会主义制度优势、新型举国体制优势、超大规模市场优势，提高数字技术基础研发能力，打好关键核心技术攻坚战，尽快实现高水平自立自强，把发展数字经济自主权牢牢掌握在自己手中。,核心技术,3,核心技术,核心技术,创新
,数字,3,数字,数字,发展
,关键,3,关键,关键,技术
,优势,3,优势,优势,经济
,高水平,1,自立自强,自立自强,我国
,这个,1,举国体制,举国体制,加强
,超大规模,1,牛鼻子,牛鼻子,自主
,自立自强,1,超大规模,超大规模,数字
,自己,1,牵住,牵住,基础
,自主权,1,攻坚战,攻坚战,实现
,自主,1,攻关,攻关,关键
,能力,1,自主权,自主权,发挥
,经济,1,牢牢,牢牢,提高
,社会主义,1,高水平,高水平,优势
,研发,1,新型,新型,核心技术
,牵住,1,,,
,牢牢,1,,,
,牛鼻子,1,,,
,新型,1,,,
,攻坚战,1,,,
,攻关,1,,,
,提高,1,,,
,掌握,1,,,
,技术,1,,,
,手中,1,,,
,我国,1,,,
,市场,1,,,
,尽快,1,,,
,实现,1,,,
,基础,1,,,
,发挥,1,,,
,发展,1,,,
,加强,1,,,
,制度,1,,,
,创新,1,,,
,举国体制,1,,,
,,,,,
要加强战略布局，加快建设以5G网络、全国一体化数据中心体系、国家产业互联网等为抓手的高速泛在、天地一体、云网融合、智能敏捷、绿色低碳、安全可控的智能化综合性数字信息基础设施，打通经济社会发展的信息“大动脉”。要全面推进产业化、规模化应用，培育具有国际影响力的大型软件企业，重点突破关键软件，推动软件产业做大做强，提升关键软件技术创新和供给能力。,软件,2,软件,软件,发展
,关键,2,软件产业,软件产业,建设
,高速,1,关键,关键,国家
,重点,1,大型软件,大型软件,推动
,软件产业,1,5G,5G,加快
,规模化,1,云网,云网,加强
,融合,1,低碳,低碳,产业
,能力,1,数字信息,数字信息,战略
,网络,1,数据中心,数据中心,企业
,绿色,1,抓手,抓手,国际
,综合性,1,大动脉,大动脉,体系
,经济社会,1,规模化,规模化,关键
,突破,1,智能化,智能化,推进
,智能化,1,敏捷,敏捷,突破
,智能,1,技术创新,技术创新,提升
,数据中心,1,,,
,数字信息,1,,,
,敏捷,1,,,
,提升,1,,,
,推进,1,,,
,推动,1,,,
,抓手,1,,,
,技术创新,1,,,
,打通,1,,,
,战略,1,,,
,影响力,1,,,
,建设,1,,,
,应用,1,,,
,布局,1,,,
,安全,1,,,
,天地,1,,,
,大型软件,1,,,
,大动脉,1,,,
,基础设施,1,,,
,培育,1,,,
,国际,1,,,
,国家,1,,,
,可控,1,,,
,发展,1,,,
,加快,1,,,
,加强,1,,,
,具有,1,,,
,全面,1,,,
,全国,1,,,
,信息,1,,,
,供给,1,,,
,体系,1,,,
,低碳,1,,,
,企业,1,,,
,产业化,1,,,
,产业,1,,,
,互联网,1,,,
,云网,1,,,
,一体化,1,,,
,一体,1,,,
,5G,1,,,
,,,,,
要把握数字化、网络化、智能化方向，推动制造业、服务业、农业等产业数字化，利用互联网新技术对传统产业进行全方位、全链条的改造，提高全要素生产率，发挥数字技术对经济发展的放大、叠加、倍增作用。要推动互联网、大数据、人工智能同产业深度融合，加快培育一批“专精特新”企业和制造业单项冠军企业。,数字化,2,数字化,数字化,发展
,推动,2,互联网,互联网,技术
,技术,2,制造业,制造业,经济
,制造业,2,特新,特新,推动
,企业,2,专精,专精,加快
,产业,2,产业,产业,产业
,互联网,2,推动,推动,企业
,链条,1,网络化,网络化,数字
,进行,1,单项,单项,农业
,要素,1,人工智能,人工智能,发挥
,融合,1,技术,技术,提高
,网络化,1,传统产业,传统产业,作用
,经济,1,倍增,倍增,人工智能
,生产率,1,智能化,智能化,融合
,特新,1,叠加,叠加,一批
,深度,1,,,
,服务业,1,,,
,智能化,1,,,
,方向,1,,,
,数据,1,,,
,数字,1,,,
,放大,1,,,
,改造,1,,,
,提高,1,,,
,把握,1,,,
,培育,1,,,
,叠加,1,,,
,发挥,1,,,
,发展,1,,,
,单项,1,,,
,加快,1,,,
,利用,1,,,
,冠军,1,,,
,农业,1,,,
,全方位,1,,,
,倍增,1,,,
,作用,1,,,
,传统产业,1,,,
,人工智能,1,,,
,专精,1,,,
,一批,1,,,
,,,,,
要聚焦战略前沿和制高点领域，立足重大技术突破和重大发展需求，增强产业链关键环节竞争力，完善重点产业供应链体系，加速产品和服务迭代。要聚焦集成电路、新型显示、通信设备、智能硬件等重点领域，加快锻造长板、补齐短板，培育一批具有国际竞争力的大企业和具有产业链控制力的生态主导型企业，构建自主可控产业生态。要促进集群化发展，打造世界级数字产业集群。,产业,3,集群,集群,发展
,领域,2,聚焦,聚焦,技术
,集群,2,产业,产业,加快
,重点,2,生态,生态,产业
,重大,2,产业链,产业链,领域
,聚焦,2,竞争力,竞争力,战略
,竞争力,2,长板,长板,企业
,生态,2,化发展,化发展,国际
,具有,2,迭代,迭代,自主
,企业,2,领域,领域,数字
,产业链,2,重大,重大,体系
,需求,1,补齐,补齐,重大
,集成电路,1,主导型,主导型,突破
,长板,1,重点,重点,促进
,锻造,1,短板,短板,具有
,通信,1,,,
,迭代,1,,,
,设备,1,,,
,补齐,1,,,
,自主,1,,,
,立足,1,,,
,突破,1,,,
,硬件,1,,,
,短板,1,,,
,构建,1,,,
,服务,1,,,
,智能,1,,,
,显示,1,,,
,新型,1,,,
,数字,1,,,
,控制力,1,,,
,技术,1,,,
,打造,1,,,
,战略,1,,,
,完善,1,,,
,增强,1,,,
,培育,1,,,
,国际,1,,,
,可控,1,,,
,发展,1,,,
,化发展,1,,,
,加速,1,,,
,加快,1,,,
,前沿,1,,,
,制高点,1,,,
,关键环节,1,,,
,促进,1,,,
,供应链,1,,,
,体系,1,,,
,产品,1,,,
,主导型,1,,,
,世界级,1,,,
,一批,1,,,
,,,,,
要加强种质资源、耕地保护和利用等基础性研究，转变育种观念，由治理盐碱地适应作物向选育耐盐碱植物适应盐碱地转变，挖掘盐碱地开发利用潜力，努力在关键核心技术和重要创新领域取得突破，将科研成果加快转化为现实生产力。,盐碱地,3,盐碱地,盐碱地,创新
,适应,2,适应,适应,加快
,转变,2,转变,转变,加强
,领域,1,耐盐碱,耐盐碱,领域
,重要,1,种质,种质,研究
,选育,1,科研成果,科研成果,重要
,转化,1,选育,选育,关键
,资源,1,育种,育种,突破
,观念,1,核心技术,核心技术,核心技术
,育种,1,基础性,基础性,资源
