原句,分词,词频,关键词(TF-IDF),关键词(TextRank),关键词(我们的方法)
,气力,1,,,
,攻关,1,,,
,支持,1,,,
,战略,1,,,
,成果,1,,,
,当今世界,1,,,
,强有力,1,,,
,工程技术,1,,,
,实现,1,,,
,学科,1,,,
,大学,1,,,
,基础,1,,,
,培养,1,,,
,国际,1,,,
,原创性,1,,,
,原创,1,,,
,协同,1,,,
,力争,1,,,
,前瞻性,1,,,
,前沿,1,,,
,具有,1,,,
,关键,1,,,
,共性,1,,,
,人才,1,,,
,交叉学科,1,,,
,之间,1,,,
,世界,1,,,
,一大批,1,,,
,,,,,
军事科学研究具有很强的探索性，要把创新摆在更加突出的位置，做好战略谋划和顶层设计，加强军事理论创新、国防科技创新、军事科研工作组织模式创新，把军事科研创新的引擎全速发动起来。,创新,5,创新,创新,创新
,军事,3,军事,军事,加强
,顶层,1,探索性,探索性,战略
,起来,1,国防科技,国防科技,研究
,谋划,1,全速,全速,具有
,设计,1,科研工作,科研工作,组织
,组织,1,顶层,顶层,更加
,突出,1,军事科学,军事科学,科研
,科研工作,1,谋划,谋划,模式
,科研,1,引擎,引擎,突出
,研究,1,科研,科研,理论
,理论,1,摆在,摆在,起来
,模式,1,很强,很强,位置
,更加,1,做好,做好,军事
,摆在,1,发动,发动,谋划
,探索性,1,,,
,战略,1,,,
,很强,1,,,
,引擎,1,,,
,国防科技,1,,,
,发动,1,,,
,加强,1,,,
,军事科学,1,,,
,具有,1,,,
,全速,1,,,
,做好,1,,,
,位置,1,,,
,,,,,
要加快实施科技兴军战略，巩固和加强优势领域，加大新兴领域创新力度，加强战略性、前沿性、颠覆性技术孵化孕育。要坚持自主创新的战略基点，坚定不移加快自主创新步伐，尽早实现核心技术突破。要坚持聚焦实战，抓好科技创新成果转化运用，使科技创新更好为战斗力建设服务。,创新,5,创新,创新,创新
,科技,3,科技,科技,科技
,领域,2,自主,自主,技术
,自主,2,前沿性,前沿性,建设
,战略,2,兴军,兴军,加快
,坚持,2,加快,加快,加强
,加快,2,坚持,坚持,领域
,加强,2,战略,战略,战略
,颠覆性,1,颠覆性,颠覆性,自主
,运用,1,领域,领域,实现
,转化,1,加强,加强,坚持
,聚焦,1,坚定不移,坚定不移,优势
,突破,1,核心技术,核心技术,突破
,步伐,1,孵化,孵化,核心技术
,核心技术,1,抓好,抓好,成果
,服务,1,,,
,更好,1,,,
,新兴,1,,,
,抓好,1,,,
,技术,1,,,
,战略性,1,,,
,战斗力,1,,,
,成果,1,,,
,建设,1,,,
,巩固,1,,,
,尽早,1,,,
,实现,1,,,
,实施,1,,,
,实战,1,,,
,孵化,1,,,
,孕育,1,,,
,基点,1,,,
,坚定不移,1,,,
,加大,1,,,
,力度,1,,,
,前沿性,1,,,
,兴军,1,,,
,优势,1,,,
,,,,,
要推进军事科研领域政策制度改革，形成顺畅高效的运行机制，把创新活力充分激发出来。要深入研究理论和科技融合的内容、机制和手段，把理论和科技融合的路子走实走好。要坚持开门搞科研，加强协同创新，加强军民融合，加强国际交流合作，推动形成军事科研工作大联合、大协作的生动局面。,融合,3,融合,融合,创新
,加强,3,加强,加强,科技
,科研,2,科研,科研,推动
,科技,2,大协作,大协作,加强
,理论,2,路子走,路子走,合作
,形成,2,实走,实走,领域
,创新,2,科技,科技,推进
,军事,2,创新,创新,坚持
,高效,1,军事,军事,融合
,领域,1,理论,理论,形成
,顺畅,1,科研工作,科研工作,改革
,运行机制,1,国际交流,国际交流,机制
,路子走,1,运行机制,运行机制,科研
,联合,1,顺畅,顺畅,制度
,科研工作,1,深入研究,深入研究,活力
,生动,1,,,
,激发,1,,,
,深入研究,1,,,
,活力,1,,,
,机制,1,,,
,政策,1,,,
,改革,1,,,
,推进,1,,,
,推动,1,,,
,手段,1,,,
,开门,1,,,
,局面,1,,,
,实走,1,,,
,大协作,1,,,
,坚持,1,,,
,国际交流,1,,,
,合作,1,,,
,协同,1,,,
,制度,1,,,
,出来,1,,,
,军民,1,,,
,内容,1,,,
,充分,1,,,
,,,,,
以互联网、大数据、人工智能为代表的新一代信息技术日新月异，给各国经济社会发展、国家管理、社会治理、人民生活带来重大而深远的影响。把握好大数据发展的重要机遇，促进大数据产业健康发展，处理好数据安全、网络空间治理等方面的挑战，需要各国加强交流互鉴、深化沟通合作。,数据,3,数据,数据,发展
,发展,3,治理,治理,国家
,治理,2,网络空间,网络空间,加强
,各国,2,数据安全,数据安全,产业
,需要,1,互鉴,互鉴,合作
,重要,1,各国,各国,重要
,重大,1,发展,发展,社会
,网络空间,1,日新月异,日新月异,重大
,经济社会,1,人工智能,人工智能,促进
,管理,1,好大,好大,人工智能
,社会,1,信息技术,信息技术,人民
,生活,1,经济社会,经济社会,方面
,深远,1,深远,深远,需要
,深化,1,新一代,新一代,各国
,沟通,1,深化,深化,经济社会
,机遇,1,,,
,日新月异,1,,,
,方面,1,,,
,新一代,1,,,
,数据安全,1,,,
,挑战,1,,,
,把握,1,,,
,影响,1,,,
,带来,1,,,
,好大,1,,,
,处理,1,,,
,国家,1,,,
,合作,1,,,
,加强,1,,,
,健康,1,,,
,信息技术,1,,,
,促进,1,,,
,代表,1,,,
,人民,1,,,
,人工智能,1,,,
,产业,1,,,
,交流,1,,,
,互鉴,1,,,
,互联网,1,,,
,,,,,
中国高度重视大数据发展。我们秉持创新、协调、绿色、开放、共享的发展理念，围绕建设网络强国、数字中国、智慧社会，全面实施国家大数据战略，助力中国经济从高速增长转向高质量发展。希望各位代表和嘉宾围绕“数化万物·智在融合”的博览会主题，深入交流，集思广益，共同推动大数据产业创新发展，共创智慧生活，造福世界各国人民，共同推动构建人类命运共同体。,发展,4,智慧,智慧,创新
,数据,3,数据,数据,发展
,中国,3,发展,发展,建设
,智慧,2,围绕,围绕,经济
,推动,2,数化,数化,国家
,围绕,2,创新,创新,推动
,创新,2,集思广益,集思广益,产业
,共同,2,共同,共同,我们
,高速,1,共创,共创,中国
,高质量,1,推动,推动,世界
,高度重视,1,秉持,秉持,战略
,集思广益,1,全面实施,全面实施,数字
,造福,1,造福,造福,社会
,转向,1,中国,中国,人类
,融合,1,高质量,高质量,融合
,网络,1,,,
,绿色,1,,,
,经济,1,,,
,秉持,1,,,
,社会,1,,,
,生活,1,,,
,理念,1,,,
,深入,1,,,
,构建,1,,,
,数字,1,,,
,数化,1,,,
,战略,1,,,
,我们,1,,,
,强国,1,,,
,开放,1,,,
,建设,1,,,
,希望,1,,,
,增长,1,,,
,国家,1,,,
,嘉宾,1,,,
,命运,1,,,
,各国,1,,,
,各位,1,,,
,博览会,1,,,
,协调,1,,,
,助力,1,,,
,共同体,1,,,
,共创,1,,,
,共享,1,,,
,全面实施,1,,,
,代表,1,,,
,人类,1,,,
,人民,1,,,
,产业,1,,,
,交流,1,,,
,主题,1,,,
,世界,1,,,
,万物,1,,,
,,,,,
实现建成社会主义现代化强国的伟大目标，实现中华民族伟大复兴的中国梦，我们必须具有强大的科技实力和创新能力。,实现,2,伟大,伟大,科技
,伟大,2,实现,实现,我们
,科技,1,创新能力,创新能力,中国
,社会主义,1,中华民族,中华民族,实现
,目标,1,强国,强国,创新能力
,现代化,1,复兴,复兴,具有
,我们,1,现代化,现代化,必须
,必须,1,实力,实力,现代化
,强大,1,社会主义,社会主义,强国
,强国,1,强大,强大,社会主义
,建成,1,建成,建成,目标
,实力,1,科技,科技,中华民族
,复兴,1,目标,目标,实力
,创新能力,1,必须,必须,伟大
,具有,1,具有,具有,强大
,中国,1,,,
,中华民族,1,,,
,,,,,
我们坚持党对科技事业的领导，健全党对科技工作的领导体制，发挥党的领导政治优势，深化对创新发展规律、科技管理规律、人才成长规律的认识，抓重大、抓尖端、抓基础，为我国科技事业发展提供了坚强政治保证。,规律,3,科技事业,科技事业,创新
,领导,2,规律,规律,科技
,科技事业,2,科技,科技,发展
,科技,2,领导,领导,我国
,政治,2,政治,政治,我们
,发展,2,党的领导,党的领导,人才
,重大,1,尖端,尖端,基础
,认识,1,坚强,坚强,重大
,管理,1,健全,健全,坚持
,深化,1,深化,深化,发挥
,提供,1,发展,发展,优势
,我国,1,体制,体制,工作
,我们,1,人才,人才,提供
,成长,1,发挥,发挥,深化
,工作,1,成长,成长,管理
,尖端,1,,,
,基础,1,,,
,坚持,1,,,
,坚强,1,,,
,发挥,1,,,
,创新,1,,,
,党的领导,1,,,
,健全,1,,,
,保证,1,,,
,体制,1,,,
,优势,1,,,
,人才,1,,,
,,,,,
我们坚持建设世界科技强国的奋斗目标，健全国家创新体系，强化建设世界科技强国对建设社会主义现代化强国的战略支撑，掌握全球科技竞争先机，在前沿领域乘势而上、奋勇争先，在更高层次、更大范围发挥科技创新的引领作用。,科技,4,强国,强国,创新
,强国,3,科技,科技,科技
,建设,3,建设,建设,建设
,创新,2,奋勇争先,奋勇争先,国家
,世界,2,乘势而上,乘势而上,我们
,高层次,1,创新,创新,领域
,领域,1,奋斗目标,奋斗目标,世界
,范围,1,高层次,高层次,战略
,竞争,1,先机,先机,体系
,社会主义,1,世界,世界,坚持
,现代化,1,前沿,前沿,全球
,更大,1,引领,引领,发挥
,支撑,1,健全,健全,作用
,掌握,1,现代化,现代化,支撑
,战略,1,强化,强化,现代化
,我们,1,,,
,强化,1,,,
,引领,1,,,
,奋斗目标,1,,,
,奋勇争先,1,,,
,坚持,1,,,
,国家,1,,,
,发挥,1,,,
,前沿,1,,,
,全球,1,,,
,先机,1,,,
,健全,1,,,
,作用,1,,,
,体系,1,,,
,乘势而上,1,,,
,,,,,
我们坚持走中国特色自主创新道路，坚持创新是第一动力，坚持抓创新就是抓发展、谋创新就是谋未来，明确我国科技创新主攻方向和突破口，努力实现优势领域、关键技术重大突破，主要创新指标进入世界前列。,创新,6,创新,创新,创新
,坚持,3,坚持,坚持,科技
,就是,2,重大突破,重大突破,发展
,领域,1,努力实现,努力实现,我国
,重大突破,1,突破口,突破口,我们
,道路,1,关键技术,关键技术,中国
,进入,1,主攻,主攻,领域
,自主,1,前列,前列,世界
,第一,1,就是,就是,自主
,突破口,1,自主,自主,坚持
,科技,1,特色,特色,优势
,特色,1,指标,指标,动力
,未来,1,道路,道路,第一
,明确,1,科技,科技,方向
,方向,1,动力,动力,未来
,指标,1,,,
,我国,1,,,
,我们,1,,,
,发展,1,,,
,努力实现,1,,,
,动力,1,,,
,前列,1,,,
,关键技术,1,,,
,优势,1,,,
,主要,1,,,
,主攻,1,,,
,中国,1,,,
,世界,1,,,
,,,,,
我们坚持以深化改革激发创新活力，推出一系列科技体制改革重大举措，加强创新驱动系统能力整合，打通科技和经济社会发展通道，不断释放创新潜能，加速聚集创新要素，提升国家创新体系整体效能。,创新,5,创新,创新,创新
,驱动,1,科技体制,科技体制,科技
,重大,1,潜能,潜能,发展
,释放,1,深化改革,深化改革,国家
,通道,1,效能,效能,加强
,要素,1,打通,打通,我们
,能力,1,经济社会,经济社会,体系
,聚集,1,活力,活力,重大
,经济社会,1,激发,激发,坚持
,系统,1,举措,举措,提升
,科技体制,1,聚集,聚集,能力
,科技,1,驱动,驱动,不断
,激发,1,要素,要素,改革
,潜能,1,整合,整合,驱动
,深化改革,1,通道,通道,经济社会
,活力,1,,,
,整合,1,,,
,整体,1,,,
,效能,1,,,
,改革,1,,,
,提升,1,,,
,推出,1,,,
,打通,1,,,
,我们,1,,,
,坚持,1,,,
,国家,1,,,
,发展,1,,,
,加速,1,,,
,加强,1,,,
,体系,1,,,
,举措,1,,,
,不断,1,,,
,一系列,1,,,
,,,,,
我们坚持创新驱动实质是人才驱动，强调人才是创新的第一资源，不断改善人才发展环境、激发人才创造活力，大力培养造就一大批具有全球视野和国际水平的战略科技人才、科技领军人才、青年科技人才和高水平创新团队。,人才,5,人才,人才,创新
,创新,3,科技人才,科技人才,科技
,驱动,2,创新,创新,发展
,科技人才,2,驱动,驱动,我们
,高水平,1,领军,领军,人才
,领军,1,造就,造就,战略
,青年,1,一大批,一大批,国际
,造就,1,高水平,高水平,坚持
,资源,1,视野,视野,全球
,视野,1,活力,活力,资源
,第一,1,激发,激发,不断
,科技,1,实质,实质,具有
,环境,1,团队,团队,水平
,激发,1,大力,大力,创造
,活力,1,培养,培养,环境
,水平,1,,,
,改善,1,,,
,战略,1,,,
,我们,1,,,
,强调,1,,,
,实质,1,,,
,大力,1,,,
,培养,1,,,
,坚持,1,,,
,国际,1,,,
,团队,1,,,
,发展,1,,,
,创造,1,,,
,具有,1,,,
,全球,1,,,
,不断,1,,,
,一大批,1,,,
,,,,,
我们坚持融入全球科技创新网络，树立人类命运共同体意识，深入参与全球科技创新治理，主动发起全球性创新议题，全面提高我国科技创新的全球化水平和国际影响力，我国对世界科技创新贡献率大幅提高，我国成为全球创新版图中日益重要的一极。,创新,6,创新,创新,创新
,科技,4,科技,科技,科技
,我国,3,我国,我国,我国
,全球,3,全球,全球,我们
,重要,1,一极,一极,世界
,贡献率,1,全面提高,全面提高,国际
,议题,1,贡献率,贡献率,重要
,融入,1,大幅提高,大幅提高,坚持
,网络,1,全球化,全球化,全球
,版图,1,共同体,共同体,人类
,深入,1,融入,融入,成为
,治理,1,版图,版图,水平
,水平,1,议题,议题,治理
,树立,1,全球性,全球性,深入
,日益,1,树立,树立,网络
,我们,1,,,
,成为,1,,,
,意识,1,,,
,影响力,1,,,
,大幅提高,1,,,
,坚持,1,,,
,国际,1,,,
,命运,1,,,
,发起,1,,,
,参与,1,,,
,共同体,1,,,
,全面提高,1,,,
,全球性,1,,,
,全球化,1,,,
,人类,1,,,
,主动,1,,,
,世界,1,,,
,一极,1,,,
,,,,,
我们着力推进基础研究和应用基础研究，化学、材料、物理等学科居世界前列，铁基超导材料保持国际最高转变温度，量子反常霍尔效应、多光子纠缠世界领先，中微子振荡、干细胞、利用体细胞克隆猕猴等取得重要原创性突破，悟空、墨子、慧眼、碳卫星等系列科学实验卫星成功发射，500米口径球面射电望远镜、上海光源、全超导托卡马克核聚变装置等重大科研基础设施为我国开展世界级科学研究奠定了重要物质技术基础。,基础,3,超导,超导,技术
,重要,2,卫星,卫星,我国
,超导,2,基础,基础,我们
,研究,2,原创性,原创性,世界
,材料,2,铁基,铁基,研究
,卫星,2,500,500,国际
,霍尔,1,托卡马克,托卡马克,重要
,铁基,1,材料,材料,基础
,量子,1,世界领先,世界领先,推进
,重大,1,慧眼,慧眼,重大
,转变,1,克隆,克隆,突破
,装置,1,中微子,中微子,应用
,纠缠,1,干细胞,干细胞,取得
,系列,1,科学实验,科学实验,科研
,突破,1,墨子,墨子,开展
,科研,1,,,
,科学研究,1,,,
,科学实验,1,,,
,着力,1,,,
,球面,1,,,
,猕猴,1,,,
,物质,1,,,
,物理,1,,,
,温度,1,,,
,核聚变,1,,,
,望远镜,1,,,
,最高,1,,,
,效应,1,,,
,推进,1,,,
,振荡,1,,,
,技术,1,,,
,托卡马克,1,,,
,我国,1,,,
,我们,1,,,
,成功,1,,,
,慧眼,1,,,
,悟空,1,,,
,开展,1,,,
,应用,1,,,
,干细胞,1,,,
,射电,1,,,
,学科,1,,,
,奠定,1,,,
,墨子,1,,,
,基础设施,1,,,
,国际,1,,,
,口径,1,,,
,取得,1,,,
,发射,1,,,
,反常,1,,,
,原创性,1,,,
,化学,1,,,
,前列,1,,,
,利用,1,,,
,克隆,1,,,
,光源,1,,,
,光子,1,,,
,保持,1,,,
,体细胞,1,,,
,中微子,1,,,
,世界领先,1,,,
,世界级,1,,,
,世界,1,,,
,上海,1,,,
,500,1,,,
,,,,,
我们着力推进面向国家重大需求的战略高技术研究，超级计算机连续10次蝉联世界之冠，采用国产芯片的“神威·太湖之光”获得高性能计算应用最高奖“戈登·贝尔”奖，载人航天和探月工程取得“天宫”、“神舟”、“嫦娥”、“长征”系列等重要成果，北斗导航进入组网新时代，载人深潜、深地探测、国产航母、大型先进压水堆和高温气冷堆核电、天然气水合物勘查开发、纳米催化、金属纳米结构材料等正在进入世界先进行列。,进入,2,纳米,纳米,国家
,载人,2,载人,载人,我们
,纳米,2,国产,国产,世界
,国产,2,先进,先进,战略
,先进,2,超级计算机,超级计算机,研究
,世界,2,10,10,重要
,高温,1,探月,探月,推进
,高技术,1,深地,深地,重大
,高性能,1,组网,组网,应用
,面向,1,最高奖,最高奖,成果
,需求,1,神舟,神舟,取得
,长征,1,气冷,气冷,先进
,金属,1,深潜,深潜,需求
,重要,1,戈登,戈登,时代
,重大,1,水合物,水合物,工程
,采用,1,,,
,连续,1,,,
,超级计算机,1,,,
,贝尔,1,,,
,计算,1,,,
,行列,1,,,
,蝉联,1,,,
,获得,1,,,
,芯片,1,,,
,航母,1,,,
,航天,1,,,
,结构,1,,,
,组网,1,,,
,系列,1,,,
,神舟,1,,,
,神威,1,,,
,研究,1,,,
,着力,1,,,
,深潜,1,,,
,深地,1,,,
,水合物,1,,,
,气冷,1,,,
,正在,1,,,
,核电,1,,,
,材料,1,,,
,最高奖,1,,,
,时代,1,,,
,推进,1,,,
,探测,1,,,
,探月,1,,,
,战略,1,,,
